11,1,books/RM_Books/casemate_agnmewy/,9781782974369.epub,9781782974369,"","",Mountains of Silver and Rivers of Gold,The Phoenicians in Iberia,Oxbow Books,,20070124,Havertown,US,"","",eng,240,"","","",A01,Ann Neville,"","","","","<SPAN STYLE= `` >The traditional picture of the Phoenicians in Iberia is that of wily traders drawn there by the irresistible lure of the fabulous mineral wealth of the El Dorado of the ancient world. However, a remarkable series of archaeological discoveries, starting in the 1960s, have transformed our understanding of the Phoenicians and allow us to glimpse a picture of life in the Far West that is far richer, and more complex, than the traditional mercantile hypothesis. Drawing on literary and archaeological sources, this books offers an in-depth analysis of the Phoenicians in Iberia: their settlements, material culture, contacts with the local people, and activities; agricultural and cultural, as well as commercial. It concludes that the Phoenician presence in Iberia gave rise to a truly western form of Phoenician culture, one that was enriched and drew from contacts with the local population, forming a characteristic identity, still visible on the arrival of the Romans in the Peninsula.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,40,USD,"","","","","","",40,,,SOC003000,"","social science, sociology",9781782974369.jpg,1,1,2016-09-08 16:36:16,mountains-of-silver-and-rivers-of-gold-by-ann-neville-pdf.html,EPUB,Book,1,"",0,,Social Science,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,11,871,,,,"<p><SPAN STYLE= `` >The traditional picture of the Phoenicians in Iberia is that of wily traders drawn there by the irresistible lure of the fabulous mineral wealth of the El Dorado of the ancient world. However, a remarkable series of archaeological discoveries, starting in the 1960s, have transformed our understanding of the Phoenicians and allow us to glimpse a picture of life in the Far West that is far richer, and more complex, than the traditional mercantile hypothesis. Drawing on literary and archaeological sources, this books offers an in-depth analysis of the Phoenicians in Iberia: their settlements, material culture, contacts with the local people, and activities; agricultural and cultural, as well as commercial. It concludes that the Phoenician presence in Iberia gave rise to a truly western form of Phoenician culture, one that was enriched and drew from contacts with the local population, forming a characteristic identity, still visible on the arrival of the Romans in the Peninsula.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,17733194,0,14042329,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
12,1,books/RM_Books/casemate_agnmewy/,9781782974390.epub,9781782974390,"","",Ancient Textiles,"Production, Crafts and Society",Oxbow Books,,20070310,Havertown,US,"","",eng,304,"","","",A01,Marie-Louise Nosch,A01,C. Gillis,"","","<SPAN STYLE= `` >An understanding of textiles and the role they played in the past is important for anyone interested in past societies. Textiles served and in fact still do as both functional and symbolic items. The evidence for ancient textiles in Europe is split quite definitely along a north-south divide, with an abundance of actual examples in the north, but precious little in the south, where indirect evidence comes from such things as vase painting and frescoes. This volume brings together these two schools to look in more detail at textiles in the ancient world, and is based on a conference held in Denmark and Sweden in March 2003. Section one, Production and Organisation takes a chronological look through more than four thousand years of history; from Syria in the mid-third millennium BC, to Seventeenth Century Germany. Section two, Crafts and Technology focuses on the relationship between the primary producer (the craftsman) and the secondary receiver (the archaeologist/conservator). The third section, Society, examines the symbolic nature of textiles, and their place within ancient societal groups. Throughout the book emphasis is placed on the universality of textiles, and the importance of information exchange between scholars from different disciplines. A small book on finds First Aid for the Excavation of Archaeological Textiles is included as an Appendix.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,35,USD,"","","","","","",35,,,SOC003000,"","social science, sociology",9781782974390.jpg,1,1,2016-09-08 16:36:16,ancient-textiles-by-marie-louise-nosch-c.-gillis-pdf.html,EPUB,Book,1,"",0,,Social Science,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,11,871,,,,"<p><SPAN STYLE= `` >An understanding of textiles and the role they played in the past is important for anyone interested in past societies. Textiles served and in fact still do as both functional and symbolic items. The evidence for ancient textiles in Europe is split quite definitely along a north-south divide, with an abundance of actual examples in the north, but precious little in the south, where indirect evidence comes from such things as vase painting and frescoes. This volume brings together these two schools to look in more detail at textiles in the ancient world, and is based on a conference held in Denmark and Sweden in March 2003. Section one, Production and Organisation takes a chronological look through more than four thousand years of history; from Syria in the mid-third millennium BC, to Seventeenth Century Germany. Section two, Crafts and Technology focuses on the relationship between the primary producer (the craftsman) and the secondary receiver (the archaeologist/conservator). The third section, Society, examines the symbolic nature of textiles, and their place within ancient societal groups. Throughout the book emphasis is placed on the universality of textiles, and the importance of information exchange between scholars from different disciplines. A small book on finds First Aid for the Excavation of Archaeological Textiles is included as an Appendix.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,27988223,0,21823943,2022-07-14 13:14:59,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
13,1,books/RM_Books/casemate_agnmewy/,9781782974420.epub,9781782974420,"","",First Aid for the Excavation of Archaeological Textiles,"",Oxbow Books,,20070310,Havertown,US,"","",eng,48,"","","",A01,C. Gillis,A01,Marie-Louise Nosch,"","","<SPAN STYLE= `` >This small booklet is an important conservation guide. It deals with the special care required in order to deal with these delicate fabrics during their excavation and recording. It is included as an appendix in  Ancient Textiles: Production, Crafts and Society</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,4,USD,"","","","","","",4,,,SOC003000,"","social science, sociology",9781782974420.jpg,1,0,2016-09-08 16:36:16,,EPUB,Book,1,"",0,,Social Science,,,,,,0,1,122,0,,,,11,871,,,,,,,,1,,1,0,1,,2020-06-11 06:42:20,1,0,0,,,0,0,0,0,,,,1,0,,,0,0,0,0
14,1,books/RM_Books/casemate_agnmewy/,9781782974451.epub,9781782974451,"","",Food for the Gods,New Light on the Ancient Incense Trade,Oxbow Books,,20061221,Havertown,US,"","",eng,192,"","","",A01,D. P. S. Peacock,A01,A. C. S. Peacock,A01,David Williams,"<SPAN STYLE= `` >The story of incense is one of the most intriguing in both eastern and western culture. From the first millennium BC to the present day it has been sought after and valued on a par with precious metals or gems. Although incense was a luxury, it was consumed in prodigious quantities by the ancient world, in temples and at funerals, but also in private homes. The papers in this volume look at the role of incense, primarily - though not exclusively - during the Roman period. It is hoped that they will provide a starting point for further research into this important, but neglected, area of social and economic archaeology.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,35,USD,"","","","","","",35,,,HIS002000,"",history,9781782974451.jpg,1,1,2016-09-08 16:36:16,food-for-the-gods-by-d.-p.-s.-peacock-a.-c.-s.-peacock-david-williams-pdf.html,EPUB,Book,1,"",0,,History,,,,,,0,0,122,0,2022-02-25 15:55:49,0,1,4,309,,,,"<p><SPAN STYLE= `` >The story of incense is one of the most intriguing in both eastern and western culture. From the first millennium BC to the present day it has been sought after and valued on a par with precious metals or gems. Although incense was a luxury, it was consumed in prodigious quantities by the ancient world, in temples and at funerals, but also in private homes. The papers in this volume look at the role of incense, primarily - though not exclusively - during the Roman period. It is hoped that they will provide a starting point for further research into this important, but neglected, area of social and economic archaeology.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,11262916,0,8727214,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
15,1,books/RM_Books/casemate_agnmewy/,9781782974482.epub,9781782974482,"","",Current Research in Egyptology 2005,Proceedings of the Sixth Annual Symposium,Oxbow Books,,20070330,Havertown,US,"","",eng,192,"","","",A01,Rachel Mairs,A01,Alice Stevenson,"","","<SPAN STYLE= `` >The sixth annual Current Research in Egyptology symposium took place from 6th-8th January 2005 at the University of Cambridge. Although the topics covered by the papers were many and varied, if there is a general theme it would be that of exploring the borders and parameters of the discipline of Egyptology.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,28,USD,"","","","","","",28,,,HIS002030,"",history,9781782974482.jpg,1,1,2016-09-08 16:36:16,current-research-in-egyptology-2005-by-rachel-mairs-alice-stevenson-pdf.html,EPUB,Book,1,"",0,,History,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,4,320,,,,"<p><SPAN STYLE= `` >The sixth annual Current Research in Egyptology symposium took place from 6th-8th January 2005 at the University of Cambridge. Although the topics covered by the papers were many and varied, if there is a general theme it would be that of exploring the borders and parameters of the discipline of Egyptology.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,13199774,0,10207436,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
16,1,books/RM_Books/casemate_agnmewy/,9781782974512.epub,9781782974512,"","",Cooking up the Past,"",Oxbow Books,,20070224,Havertown,US,"","",eng,400,"","","",A01,C. Mee,A01,Josette Renard,"","","<SPAN STYLE= `` >This volume focuses on the ways in which the production and consumption of food developed in the Aegean region in the Neolithic and Early Bronze Age, to see how this was linked to the appearance of more complex forms of social organisation. Sites from Macedonia in the north of Greece down to Crete are discussed and chronologically the papers cover not only the Neolithic and Early Bronze Age but extend into the Middle and Late Bronze Age and Classical period as well. The evidence from human remains, animal and fish bones, cultivated and wild plants, hearths and ovens, ceramics and literary texts is interpreted through a range of techniques, such as residue and stable isotope analysis. A number of key themes emerge, for example the changes in the types of food that were produced around the time of the Final Neolithic-Early Bronze Age transition, which is seen as a particularly critical period, the ways in which foodstuffs were stored and cooked, the significance of culinary innovations and the social role of consumption.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,35,USD,"","","","","","",35,,,CKB041000,"",Cooking,9781782974512.jpg,1,0,2016-09-08 16:36:16,,EPUB,Book,1,"",0,,,,,,,,0,1,122,0,,,,,,,,,,,,,1,,1,0,1,,2020-06-11 06:42:20,1,0,0,,,0,0,0,0,,,,1,0,,,0,0,0,0
17,1,books/RM_Books/casemate_agnmewy/,9781782974543.epub,9781782974543,"","",Archaeology Meets Science,Biomolecular Investigations in Bronze Age Greece,Oxbow Books,,20080314,Havertown,US,"","",eng,320,"","","",A01,Yannis Tzedakis,A01,Holley Martlew,A01,Martin Jones,"<SPAN STYLE= `` >The 'Archaeology meets Science' project is currently transforming our understanding of the Minoan and Mycenaean civilisations, through the in-depth application of state of the art scientific analyses to ceramic artefacts and skeletal material. This book is the fruit of this acclaimed research, which was carried out between 1997 and 2003, and presented in an exhibition in a number of museums across Europe and the United States, starting with the National Archaeological Museum in Athens. Moving beyond the standard archaeological format of illustrations with descriptions of contexts, the book analyses each object from the  inside , and consequently each has a different story to tell. Organic residue and stable isotope analysis has extended our knowledge beyond anything previously gleaned through conventional archaeological research, and we now have a much better understanding of the food and drink consumed by ordinary people in Bronze Age Greece. There are some fascinating insights, such as the origin of modern Greek retsina, which was traced first to the time of Agamemnon, then to Crete in the 17th century BC and finally to the Early Minoan Period, c. 2000 BC. The book provides the primary scientific evidence on which the world renowned scientists who have carried out this work have based their conclusions.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,60,USD,"","","","","","",60,,,SOC003000,"","social science, sociology",9781782974543.jpg,1,0,2016-09-08 16:36:16,,EPUB,Book,1,"",1,,Social Science,,,,,,0,0,122,0,2018-04-30 17:18:47,0,,11,871,,,,"<p><SPAN STYLE= `` >The 'Archaeology meets Science' project is currently transforming our understanding of the Minoan and Mycenaean civilisations, through the in-depth application of state of the art scientific analyses to ceramic artefacts and skeletal material. This book is the fruit of this acclaimed research, which was carried out between 1997 and 2003, and presented in an exhibition in a number of museums across Europe and the United States, starting with the National Archaeological Museum in Athens. Moving beyond the standard archaeological format of illustrations with descriptions of contexts, the book analyses each object from the  inside , and consequently each has a different story to tell. Organic residue and stable isotope analysis has extended our knowledge beyond anything previously gleaned through conventional archaeological research, and we now have a much better understanding of the food and drink consumed by ordinary people in Bronze Age Greece. There are some fascinating insights, such as the origin of modern Greek retsina, which was traced first to the time of Agamemnon, then to Crete in the 17th century BC and finally to the Early Minoan Period, c. 2000 BC. The book provides the primary scientific evidence on which the world renowned scientists who have carried out this work have based their conclusions.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",0,NewBookProcessorFailed,1,40013835,1,30718008,2022-08-16 08:51:37,1,0,0,,,1,0,0,0,2022-08-05 09:00:00,ereader-api-books,,1,0,,,0,1,0,0
18,1,books/RM_Books/casemate_agnmewy/,9781782974574.epub,9781782974574,"","",Beyond Pilgrim Souvenirs and Secular Badges,Essays in Honour of Brian Spencer,Oxbow Books,,20070708,Havertown,US,"","",eng,208,"","","",A01,Sarah Blick,"","","","","<SPAN STYLE= `` >Brian Spencer, former Keeper of the Museum of London, was a major scholar of medieval popular culture. He almost single-handedly established the study of pilgrim souvenirs and secular badges. He defined what these objects were and ascertained their function, manufacture, style, and iconography with a careful use of primary documents and intricate stylistic analysis. He identified every major souvenir and badge discovered in Great Britain during the last few decades. He also made prominent contributions to the field of seal matrices, gaming pieces, and horse paraphernalia. What bound all of these interests together was his understanding that the study of these artefacts could shed light on the beliefs and practices of a large number of people. This is reflected in the frequency with which his work is cited. This volume is a collection of essays written by those who worked with Brian directly and those with whom he corresponded.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,40,USD,"","","","","","",40,,,SOC003000,"","social science, sociology",9781782974574.jpg,1,1,2016-09-08 16:36:16,beyond-pilgrim-souvenirs-and-secular-badges-by-sarah-blick-pdf.html,EPUB,Book,1,"",0,,Social Science,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,11,871,,,,"<p><SPAN STYLE= `` >Brian Spencer, former Keeper of the Museum of London, was a major scholar of medieval popular culture. He almost single-handedly established the study of pilgrim souvenirs and secular badges. He defined what these objects were and ascertained their function, manufacture, style, and iconography with a careful use of primary documents and intricate stylistic analysis. He identified every major souvenir and badge discovered in Great Britain during the last few decades. He also made prominent contributions to the field of seal matrices, gaming pieces, and horse paraphernalia. What bound all of these interests together was his understanding that the study of these artefacts could shed light on the beliefs and practices of a large number of people. This is reflected in the frequency with which his work is cited. This volume is a collection of essays written by those who worked with Brian directly and those with whom he corresponded.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,24808765,0,19044473,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
19,1,books/RM_Books/casemate_agnmewy/,9781782974604.epub,9781782974604,"","",Mesolithic Settlement in the North Sea Basin,"A Case Study from Howick, North-East England",Oxbow Books,,20071220,Havertown,US,"","",eng,236,"","","",A01,Clive Waddington,"","","","","<SPAN STYLE= `` >The archaeological remains at Howick consist of a Mesolithic hut site and an Early Bronze Age cist cemetery located on a modern cliff edge overlooking a small estuary. This volume is devoted solely to the reporting and interpretation of the Mesolithic remains. Three huts had been constructed on the Howick site, all on the same footprint, with no evidence to indicate a gap between these occupations, and the remains inside the hut were all consistent with its use as a habitation site. The lithic material from Howick is the most accurately dated assemblage from any British Mesolithic site and is a classic example of a narrow-blade industry. Typically for Britain these sites date from around 7500 cal BC but the Howick dates indicate an earlier start for this type of industry. The chipped stone assemblage from Howick is all made from locally occurring beach pebble flint which fits into the wider pattern of localised raw material acquisition by groups elsewhere in North-East England. A wide variety of tool types were found within the hut reflecting the diverse activities that appear to have taken place there. With such a wide range of resources on offer on a year-round basis, the site is interpreted as a base camp settlement that was used by the same group and their descendants over a period of several generations lasting for somewhere in the region of 200 years. The size of the hut indicates its use by a family-sized group. The Howick excavations have forced a rethink of the scale and nature of Mesolithic settlement in North-East England, as well as the relationship between this and other regions around the North Sea Basin. It is hoped that this work will help encourage further research into the Mesolithic of the region and its interactions with adjacent areas of upland, other North Sea Basin communities, as well as groups occupying the lands further north and south.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,20,USD,"","","","","","",20,,,HIS010000,"",history,9781782974604.jpg,1,1,2016-09-08 16:36:16,mesolithic-settlement-in-the-north-sea-basin-by-clive-waddington-pdf.html,EPUB,Book,1,"",0,,History,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,4,321,,,,"<p><SPAN STYLE= `` >The archaeological remains at Howick consist of a Mesolithic hut site and an Early Bronze Age cist cemetery located on a modern cliff edge overlooking a small estuary. This volume is devoted solely to the reporting and interpretation of the Mesolithic remains. Three huts had been constructed on the Howick site, all on the same footprint, with no evidence to indicate a gap between these occupations, and the remains inside the hut were all consistent with its use as a habitation site. The lithic material from Howick is the most accurately dated assemblage from any British Mesolithic site and is a classic example of a narrow-blade industry. Typically for Britain these sites date from around 7500 cal BC but the Howick dates indicate an earlier start for this type of industry. The chipped stone assemblage from Howick is all made from locally occurring beach pebble flint which fits into the wider pattern of localised raw material acquisition by groups elsewhere in North-East England. A wide variety of tool types were found within the hut reflecting the diverse activities that appear to have taken place there. With such a wide range of resources on offer on a year-round basis, the site is interpreted as a base camp settlement that was used by the same group and their descendants over a period of several generations lasting for somewhere in the region of 200 years. The size of the hut indicates its use by a family-sized group. The Howick excavations have forced a rethink of the scale and nature of Mesolithic settlement in North-East England, as well as the relationship between this and other regions around the North Sea Basin. It is hoped that this work will help encourage further research into the Mesolithic of the region and its interactions with adjacent areas of upland, other North Sea Basin communities, as well as groups occupying the lands further north and south.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,30714123,0,23507120,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
20,1,books/RM_Books/casemate_agnmewy/,9781782974635.epub,9781782974635,"","","Medieval Adaptation, Settlement and Economy of a Coastal Wetland","The Evidence from Around Lydd, Romney Marsh, Kent",Oxbow Books,,20081008,Havertown,US,"","",eng,336,"","","",A01,Luke Barber,A01,Greg Priestley-Bell,"","","<SPAN STYLE= `` >Romney Marsh is the largest coastal lowland on the south coast of England. Since 1991 excavations in advance of gravel extraction around Lydd on Romney Marsh, have uncovered large areas of medieval landscape, one of the largest to be exposed in southern England. Features uncovered include 12th-13th century drainage ditches, ditched field systems and sea defences. Also of particular significance is the identification of a series of occupation sites and their enclosures. The excavation of dispersed settlements is particularly difficult, because of the scale of work required to produce meaningful results. In this case it has been possible to work on sufficiently large areas to allow significant conclusions to be drawn. The excavations at Lydd Quarry have shown how dispersed settlement existed alongside the nucleated market settlements on Romney Marsh. This extensive report details the archaeological investigations of the field systems and occupation sites, finds and environmental material. There is also a section by Sheila Sweetinburgh on the documentary evidence. Two final chapters set out broader conclusions from the evidence for the field systems, settlements, and economy, and set the area in its wider context. The research has provided an unprecedented opportunity to study reclamation, occupation and economy of a large tract of marginal landscape through a considerable period of time.</SPAN>","","","","","","","",8,Casemate Publishers,"","",01,30,USD,"","","","","","",30,,,HIS037010,"",history,9781782974635.jpg,1,1,2016-09-08 16:36:16,medieval-adaptation-settlement-and-economy-of-a-coastal-wetland-by-luke-barber-greg-priestley-bell-pdf.html,EPUB,Book,1,"",0,,History,,,,,,0,0,122,0,2001-01-01 01:01:01,0,1,4,322,,,,"<p><SPAN STYLE= `` >Romney Marsh is the largest coastal lowland on the south coast of England. Since 1991 excavations in advance of gravel extraction around Lydd on Romney Marsh, have uncovered large areas of medieval landscape, one of the largest to be exposed in southern England. Features uncovered include 12th-13th century drainage ditches, ditched field systems and sea defences. Also of particular significance is the identification of a series of occupation sites and their enclosures. The excavation of dispersed settlements is particularly difficult, because of the scale of work required to produce meaningful results. In this case it has been possible to work on sufficiently large areas to allow significant conclusions to be drawn. The excavations at Lydd Quarry have shown how dispersed settlement existed alongside the nucleated market settlements on Romney Marsh. This extensive report details the archaeological investigations of the field systems and occupation sites, finds and environmental material. There is also a section by Sheila Sweetinburgh on the documentary evidence. Two final chapters set out broader conclusions from the evidence for the field systems, settlements, and economy, and set the area in its wider context. The research has provided an unprecedented opportunity to study reclamation, occupation and economy of a large tract of marginal landscape through a considerable period of time.</SPAN></p>",,,"{""0"": {""regions_included"": ""WORLD"", ""sales_rights_type"": ""01""}}",1,,1,29638188,0,22969928,2022-04-08 16:45:46,1,0,0,,,1,0,0,0,,,,0,0,,,0,0,1,0
